CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FGM_LT_06,FGA_LT_06,LT_06_PCT,NS_LT_06_PCT,PLUSMINUS
203952,Andrew Wiggins,1610612748,MIA,F,31.0,54,52,0.319,3.07,4.46,0.689,0.632,0.057
201143,Al Horford,1610612744,GSW,C-F,39.0,37,35,0.385,2.54,4.38,0.58,0.632,-0.051
1628969,Mikal Bridges,1610612752,NYK,G-F,29.0,60,59,0.355,2.78,4.37,0.637,0.634,0.003
1642364,Jamir Watkins,1610612764,WAS,F,24.0,27,26,0.461,2.81,4.37,0.644,0.643,0.001
1629614,Andrew Nembhard,1610612754,IND,G-F,26.0,47,47,0.377,2.98,4.36,0.683,0.625,0.057
1626157,Karl-Anthony Towns,1610612752,NYK,C-F,30.0,56,55,0.328,2.75,4.36,0.631,0.645,-0.014
203932,Aaron Gordon,1610612743,DEN,F,30.0,23,22,0.372,2.78,4.35,0.64,0.65,-0.01
202331,Paul George,1610612755,PHI,F,35.0,27,27,0.393,2.59,4.33,0.598,0.617,-0.019
1642856,Egor Dëmin,1610612751,BKN,G,19.0,52,51,0.446,2.67,4.31,0.621,0.627,-0.006
203944,Julius Randle,1610612750,MIN,F-C,31.0,60,60,0.367,2.65,4.3,0.616,0.643,-0.027
1629645,Kevin Porter Jr.,1610612749,MIL,G-F,25.0,33,32,0.307,2.45,4.3,0.57,0.63,-0.059
1630174,Aaron Nesmith,1610612754,IND,G-F,26.0,33,31,0.363,2.45,4.3,0.57,0.635,-0.064
1629675,Naz Reid,1610612750,MIN,C-F,26.0,59,58,0.42,2.53,4.29,0.589,0.636,-0.047
1629111,Jock Landale,1610612737,ATL,C,30.0,54,54,0.436,2.63,4.26,0.617,0.647,-0.03
1631230,Dominick Barlow,1610612755,PHI,F,22.0,48,47,0.363,2.33,4.25,0.549,0.631,-0.082
1628384,OG Anunoby,1610612752,NYK,F-G,28.0,46,46,0.322,2.74,4.24,0.646,0.637,0.009
1626162,Kelly Oubre Jr.,1610612755,PHI,F-G,30.0,37,35,0.338,2.7,4.22,0.641,0.631,0.01
1631128,Christian Braun,1610612743,DEN,G,24.0,24,24,0.339,2.67,4.21,0.634,0.637,-0.003
1630543,Isaiah Jackson,1610612746,LAC,F,24.0,40,37,0.497,2.65,4.2,0.631,0.645,-0.014
201572,Brook Lopez,1610612746,LAC,C,37.0,51,49,0.406,2.16,4.2,0.514,0.639,-0.125
1626220,Royce O'Neale,1610612756,PHX,F,32.0,60,59,0.381,2.67,4.18,0.637,0.641,-0.004
201142,Kevin Durant,1610612745,HOU,F,37.0,55,51,0.35,2.22,4.16,0.533,0.638,-0.105
1642263,Reed Sheppard,1610612745,HOU,G,21.0,58,55,0.368,2.78,4.14,0.671,0.621,0.049
1630178,Tyrese Maxey,1610612755,PHI,G,25.0,57,56,0.325,2.72,4.11,0.662,0.627,0.036
1630162,Anthony Edwards,1610612750,MIN,G,24.0,50,49,0.352,2.58,4.1,0.629,0.634,-0.005
1628374,Lauri Markkanen,1610612762,UTA,F-C,28.0,42,41,0.338,2.6,4.1,0.634,0.64,-0.006
203468,CJ McCollum,1610612737,ATL,G,34.0,56,54,0.327,2.64,4.09,0.646,0.628,0.018
1628973,Jalen Brunson,1610612752,NYK,G,29.0,54,52,0.316,2.98,4.09,0.729,0.624,0.105
1630173,Precious Achiuwa,1610612758,SAC,F,26.0,52,47,0.393,2.5,4.06,0.616,0.643,-0.027
1642867,Collin Murray-Boyles,1610612761,TOR,F,20.0,47,43,0.392,2.51,4.04,0.621,0.644,-0.023
1630191,Isaiah Stewart,1610612765,DET,F-C,24.0,48,47,0.35,1.94,4.04,0.479,0.629,-0.149
1631107,Nikola Jović,1610612748,MIA,F,22.0,43,40,0.421,2.42,4.0,0.605,0.629,-0.024
1641726,Dereck Lively II,1610612742,DAL,C,22.0,7,7,0.412,2.57,4.0,0.643,0.639,0.004
1626171,Bobby Portis,1610612749,MIL,F,31.0,56,56,0.391,2.79,3.98,0.7,0.641,0.058
203083,Andre Drummond,1610612755,PHI,C,32.0,43,41,0.394,2.84,3.98,0.713,0.661,0.052
202695,Kawhi Leonard,1610612746,LAC,F,34.0,44,42,0.366,2.86,3.98,0.72,0.644,0.076
201566,Russell Westbrook,1610612758,SAC,G,37.0,56,55,0.434,2.82,3.96,0.712,0.646,0.066
1626164,Devin Booker,1610612756,PHX,G,29.0,44,41,0.368,2.25,3.95,0.569,0.629,-0.06
201942,DeMar DeRozan,1610612758,SAC,G-F,36.0,61,61,0.402,2.67,3.95,0.676,0.646,0.031
1631132,Christian Koloko,1610612737,ATL,C,25.0,21,20,0.451,2.24,3.95,0.566,0.636,-0.07
1631097,Bennedict Mathurin,1610612746,LAC,G-F,23.0,34,34,0.395,2.29,3.91,0.586,0.637,-0.05
1631221,Collin Gillespie,1610612756,PHX,G,26.0,59,58,0.353,2.41,3.9,0.617,0.634,-0.017
1629027,Trae Young,1610612764,WAS,G,27.0,10,10,0.39,2.9,3.9,0.744,0.607,0.136
1631260,AJ Green,1610612749,MIL,G,26.0,54,51,0.31,2.43,3.89,0.624,0.627,-0.003
1630541,Moses Moody,1610612744,GSW,G,23.0,57,54,0.379,2.33,3.89,0.599,0.632,-0.033
1642366,Quinten Post,1610612744,GSW,C,25.0,58,55,0.387,2.19,3.88,0.564,0.632,-0.068
1630193,Immanuel Quickley,1610612761,TOR,G,26.0,56,55,0.358,2.45,3.88,0.631,0.629,0.003
1627742,Brandon Ingram,1610612761,TOR,F,28.0,57,55,0.353,2.16,3.86,0.559,0.629,-0.07
1630532,Franz Wagner,1610612753,ORL,F,24.0,28,27,0.301,2.36,3.86,0.611,0.633,-0.022
1642258,Zaccharie Risacher,1610612737,ATL,F,20.0,47,46,0.367,2.53,3.83,0.661,0.627,0.034
1631101,Shaedon Sharpe,1610612757,POR,G,22.0,48,45,0.368,2.75,3.83,0.717,0.627,0.09
1641764,Brandin Podziemski,1610612744,GSW,G,23.0,59,57,0.406,2.46,3.83,0.642,0.633,0.009
1628415,Dillon Brooks,1610612756,PHX,G-F,30.0,50,50,0.32,2.46,3.82,0.644,0.633,0.011
1628963,Marvin Bagley III,1610612742,DAL,F,26.0,45,44,0.383,2.18,3.82,0.57,0.643,-0.073
1630200,Tre Jones,1610612741,CHI,G,26.0,43,42,0.388,2.53,3.81,0.665,0.619,0.046
1630249,Vít Krejčí,1610612757,POR,G,25.0,56,54,0.429,2.21,3.8,0.582,0.615,-0.032
1628970,Miles Bridges,1610612766,CHA,F,27.0,55,52,0.331,2.22,3.8,0.584,0.643,-0.06
1629630,Ja Morant,1610612763,MEM,G,26.0,20,19,0.35,2.05,3.8,0.539,0.635,-0.095
1630230,Naji Marshall,1610612742,DAL,F,28.0,58,55,0.346,2.34,3.79,0.618,0.639,-0.021
1630529,Herbert Jones,1610612740,NOP,F,27.0,37,37,0.391,2.27,3.78,0.6,0.642,-0.042
1642874,Danny Wolf,1610612751,BKN,F,21.0,44,42,0.429,2.25,3.77,0.596,0.629,-0.033
1629632,Coby White,1610612766,CHA,G,26.0,31,29,0.369,2.26,3.77,0.598,0.629,-0.03
1630551,Justin Champagnie,1610612764,WAS,G-F,24.0,51,43,0.434,2.53,3.76,0.672,0.633,0.039
1642530,Yuki Kawamura,1610612741,CHI,G,24.0,4,4,0.556,1.75,3.75,0.467,0.573,-0.106
1630703,Scoot Henderson,1610612757,POR,G,22.0,8,8,0.476,2.63,3.75,0.7,0.65,0.05
2544,LeBron James,1610612747,LAL,F,41.0,40,39,0.389,2.3,3.73,0.617,0.634,-0.016
1642345,Oso Ighodaro,1610612756,PHX,F,23.0,60,58,0.414,2.12,3.73,0.567,0.627,-0.06
1629014,Anfernee Simons,1610612741,CHI,G,26.0,55,54,0.419,2.35,3.73,0.629,0.624,0.005
1641744,Zach Edey,1610612763,MEM,C,23.0,11,11,0.308,1.64,3.73,0.439,0.647,-0.208
1629011,Mitchell Robinson,1610612752,NYK,C-F,27.0,43,40,0.407,2.33,3.72,0.625,0.639,-0.014
1641774,Tristan Vukcevic,1610612764,WAS,F,22.0,36,30,0.469,2.19,3.72,0.59,0.639,-0.05
1630188,Jalen Smith,1610612741,CHI,F-C,25.0,45,45,0.407,1.98,3.71,0.533,0.636,-0.103
1629001,De'Anthony Melton,1610612744,GSW,G,27.0,31,30,0.429,2.61,3.71,0.704,0.633,0.071
1629731,Dean Wade,1610612739,CLE,F-C,29.0,47,44,0.361,2.13,3.7,0.575,0.628,-0.053
1641765,Olivier-Maxence Prosper,1610612763,MEM,F,23.0,29,27,0.416,2.21,3.69,0.598,0.635,-0.036
1630644,Mac McClung,1610612741,CHI,G,27.0,3,3,0.579,1.67,3.67,0.455,0.603,-0.149
1642907,Cedric Coward,1610612763,MEM,G,22.0,48,47,0.313,2.02,3.65,0.554,0.634,-0.08
1642942,Jahmai Mashack,1610612763,MEM,G,23.0,14,11,0.429,2.57,3.64,0.706,0.633,0.073
1629048,Goga Bitadze,1610612753,ORL,C-F,26.0,43,40,0.453,2.0,3.63,0.551,0.628,-0.077
1630170,Devin Vassell,1610612759,SAS,G-F,25.0,46,44,0.383,2.24,3.63,0.617,0.636,-0.02
203897,Zach LaVine,1610612758,SAC,G,30.0,39,38,0.326,2.72,3.62,0.752,0.657,0.095
1641717,Cason Wallace,1610612760,OKC,G,22.0,58,57,0.3,2.16,3.62,0.595,0.629,-0.033
1629060,Rui Hachimura,1610612747,LAL,F,28.0,47,45,0.357,2.49,3.6,0.692,0.637,0.056
1630171,Isaac Okoro,1610612741,CHI,F-G,25.0,50,48,0.332,2.08,3.6,0.578,0.638,-0.06
202699,Tobias Harris,1610612765,DET,F,33.0,42,41,0.364,2.0,3.6,0.556,0.624,-0.067
1642264,Stephon Castle,1610612759,SAS,G,21.0,49,49,0.319,2.12,3.59,0.591,0.636,-0.046
1628392,Isaiah Hartenstein,1610612760,OKC,C-F,27.0,34,31,0.303,1.85,3.59,0.516,0.638,-0.122
1641716,Jarace Walker,1610612754,IND,F,22.0,59,55,0.435,2.24,3.58,0.626,0.625,0.001
1630558,Davion Mitchell,1610612748,MIA,G,27.0,49,46,0.316,2.27,3.55,0.638,0.629,0.009
201567,Kevin Love,1610612762,UTA,F-C,37.0,31,29,0.442,2.48,3.55,0.7,0.652,0.048
1629636,Darius Garland,1610612746,LAC,G,26.0,26,23,0.303,2.38,3.54,0.674,0.626,0.048
1642274,Yves Missi,1610612740,NOP,C,21.0,47,42,0.344,1.89,3.51,0.539,0.645,-0.105
1642846,Ace Bailey,1610612762,UTA,F,19.0,52,50,0.353,2.29,3.5,0.654,0.634,0.02
1641854,Craig Porter Jr.,1610612739,CLE,G,26.0,52,48,0.408,2.02,3.5,0.577,0.615,-0.038
1628380,Zach Collins,1610612741,CHI,F-C,28.0,10,10,0.417,2.0,3.5,0.571,0.62,-0.049
1627749,Dejounte Murray,1610612740,NOP,G,29.0,2,2,0.412,2.5,3.5,0.714,0.639,0.075
1630549,Day'Ron Sharpe,1610612751,BKN,C,24.0,57,56,0.447,2.23,3.49,0.638,0.628,0.01
1642277,Johnny Furphy,1610612754,IND,G,21.0,34,32,0.383,2.26,3.47,0.653,0.632,0.02
203992,Bogdan Bogdanović,1610612746,LAC,G,33.0,17,17,0.353,2.47,3.47,0.712,0.635,0.077
1641709,Ausar Thompson,1610612765,DET,G-F,23.0,54,53,0.326,1.94,3.46,0.561,0.63,-0.069
1626156,D'Angelo Russell,1610612764,WAS,G,30.0,26,23,0.396,1.73,3.46,0.5,0.614,-0.114
1628960,Grayson Allen,1610612756,PHX,G,30.0,38,36,0.303,2.21,3.45,0.641,0.629,0.013
202710,Jimmy Butler III,1610612744,GSW,F,36.0,38,36,0.349,2.39,3.45,0.695,0.634,0.06
1628398,Kyle Kuzma,1610612749,MIL,F,30.0,55,53,0.36,1.93,3.44,0.561,0.634,-0.073
1642377,Jaylen Wells,1610612763,MEM,F,22.0,57,55,0.335,2.12,3.44,0.617,0.634,-0.017
203507,Giannis Antetokounmpo,1610612749,MIL,F,31.0,30,26,0.36,1.77,3.43,0.515,0.634,-0.119
1628381,John Collins,1610612746,LAC,F-C,28.0,53,52,0.303,1.91,3.43,0.555,0.641,-0.086
1628989,Kevin Huerter,1610612765,DET,G-F,27.0,49,46,0.377,2.16,3.43,0.631,0.629,0.002
1631119,Jaylin Williams,1610612760,OKC,F,23.0,46,42,0.341,2.02,3.43,0.589,0.631,-0.042
1630611,Gui Santos,1610612744,GSW,F,23.0,45,41,0.41,2.27,3.42,0.662,0.624,0.038
1629611,Terance Mann,1610612751,BKN,G-F,29.0,51,48,0.378,2.14,3.41,0.626,0.618,0.008
1629673,Jordan Poole,1610612740,NOP,G,26.0,32,31,0.362,2.16,3.41,0.633,0.621,0.012
1629130,Duncan Robinson,1610612765,DET,F,31.0,56,53,0.343,1.86,3.41,0.545,0.62,-0.076
201599,DeAndre Jordan,1610612740,NOP,C,37.0,5,4,0.309,1.2,3.4,0.353,0.646,-0.293
1642848,Tre Johnson,1610612764,WAS,G,19.0,45,43,0.406,2.13,3.4,0.627,0.618,0.01
203114,Khris Middleton,1610612742,DAL,F,34.0,41,40,0.357,1.98,3.39,0.583,0.636,-0.053
1642281,Jaylon Tyson,1610612739,CLE,G-F,23.0,56,53,0.304,1.95,3.39,0.574,0.619,-0.046
1642883,Sion James,1610612766,CHA,G,23.0,60,59,0.349,2.02,3.38,0.596,0.635,-0.039
1630533,Ziaire Williams,1610612751,BKN,F,24.0,41,40,0.356,2.27,3.37,0.674,0.627,0.047
1630577,Julian Champagnie,1610612759,SAS,F,24.0,59,55,0.325,1.97,3.37,0.583,0.63,-0.047
201939,Stephen Curry,1610612744,GSW,G,37.0,39,38,0.337,2.03,3.36,0.603,0.625,-0.022
1631114,Jalen Williams,1610612760,OKC,G-F,24.0,26,22,0.387,1.81,3.35,0.54,0.634,-0.094
1630192,Zeke Nnaji,1610612743,DEN,F-C,25.0,35,28,0.443,1.69,3.34,0.504,0.637,-0.133
1641731,Bilal Coulibaly,1610612764,WAS,G,21.0,38,34,0.411,1.92,3.34,0.575,0.64,-0.065
1642363,Nique Clifford,1610612758,SAC,G,24.0,57,54,0.355,1.98,3.33,0.595,0.63,-0.035
1627746,Skal Labissiere,1610612764,WAS,F-C,29.0,3,3,0.5,2.67,3.33,0.8,0.624,0.176
1627759,Jaylen Brown,1610612738,BOS,G-F,29.0,53,51,0.288,1.91,3.32,0.574,0.621,-0.048
1630573,Sam Hauser,1610612738,BOS,F,28.0,56,53,0.347,2.04,3.32,0.613,0.626,-0.013
1642285,Cam Spencer,1610612763,MEM,G,25.0,56,50,0.404,2.18,3.32,0.656,0.624,0.032
1642266,Ja'Kobe Walter,1610612761,TOR,G,21.0,49,49,0.409,2.0,3.31,0.605,0.637,-0.032
1629627,Zion Williamson,1610612740,NOP,F,25.0,44,41,0.322,2.05,3.3,0.621,0.64,-0.019
1631200,Kris Murray,1610612757,POR,F,25.0,38,37,0.418,1.82,3.29,0.552,0.618,-0.066
1629631,De'Andre Hunter,1610612758,SAC,F-G,28.0,45,43,0.344,2.07,3.29,0.628,0.646,-0.018
1631121,Bryce McGowens,1610612740,NOP,G,23.0,34,30,0.368,2.5,3.29,0.759,0.649,0.11
1630590,Scotty Pippen Jr.,1610612763,MEM,G,25.0,7,7,0.284,2.57,3.29,0.783,0.613,0.17
1629661,Cameron Johnson,1610612743,DEN,F,29.0,36,35,0.32,2.17,3.28,0.661,0.631,0.03
1630568,Luka Garza,1610612738,BOS,C,27.0,48,46,0.409,2.04,3.27,0.624,0.642,-0.017
1628971,Bruce Brown,1610612743,DEN,G-F,29.0,60,58,0.317,2.28,3.25,0.703,0.621,0.081
1641796,Pelle Larsson,1610612748,MIA,G,25.0,48,41,0.331,2.06,3.25,0.635,0.624,0.011
1629656,Quentin Grimes,1610612755,PHI,G,25.0,53,50,0.341,2.0,3.25,0.616,0.617,-0.001
1630314,Brandon Williams,1610612742,DAL,G,26.0,51,49,0.364,2.14,3.25,0.657,0.625,0.032
1641708,Amen Thompson,1610612745,HOU,G-F,23.0,56,55,0.328,1.98,3.25,0.61,0.626,-0.016
1642267,Bub Carrington,1610612764,WAS,G,20.0,58,54,0.353,2.09,3.24,0.644,0.632,0.012
1630194,Paul Reed,1610612765,DET,F,26.0,41,35,0.448,1.76,3.24,0.541,0.633,-0.091
1630540,Miles McBride,1610612752,NYK,G,25.0,35,32,0.3,2.0,3.23,0.619,0.626,-0.006
1630217,Desmond Bane,1610612753,ORL,G,27.0,58,55,0.3,1.98,3.22,0.615,0.626,-0.011
1630598,Aaron Wiggins,1610612760,OKC,G,27.0,46,44,0.325,1.96,3.22,0.608,0.636,-0.028
1630163,LaMelo Ball,1610612766,CHA,G,24.0,50,46,0.398,2.02,3.22,0.627,0.617,0.011
1641757,Jordan Miller,1610612746,LAC,G,26.0,36,34,0.384,2.03,3.22,0.629,0.62,0.009
1630208,Nick Richards,1610612741,CHI,C,28.0,35,29,0.489,2.14,3.2,0.67,0.645,0.025
1631218,Trayce Jackson-Davis,1610612761,TOR,F,26.0,37,31,0.476,1.54,3.19,0.483,0.627,-0.144
1630311,Pat Spencer,1610612744,GSW,G,29.0,37,35,0.456,1.92,3.19,0.602,0.624,-0.022
1641790,PJ Hall,1610612766,CHA,C,24.0,16,15,0.381,1.69,3.19,0.529,0.634,-0.105
1629652,Luguentz Dort,1610612760,OKC,G,26.0,50,47,0.286,1.82,3.18,0.572,0.632,-0.06
203924,Jerami Grant,1610612757,POR,F,31.0,44,42,0.34,2.05,3.18,0.643,0.622,0.021
1641737,Adem Bona,1610612755,PHI,F,22.0,50,46,0.401,1.7,3.18,0.535,0.645,-0.11
1642857,Kasparas Jakučionis,1610612748,MIA,G,19.0,30,28,0.368,2.03,3.17,0.642,0.628,0.014
1630241,Sam Merrill,1610612739,CLE,G,29.0,37,36,0.34,2.05,3.16,0.65,0.646,0.003
1631255,Karlo Matković,1610612740,NOP,F-C,24.0,47,45,0.454,1.72,3.15,0.547,0.636,-0.089
1630202,Payton Pritchard,1610612738,BOS,G,28.0,58,56,0.311,1.98,3.14,0.632,0.621,0.011
1629723,John Konchar,1610612762,UTA,G,29.0,35,34,0.426,2.17,3.14,0.691,0.636,0.055
1642949,Yanic Konan Niederhäuser,1610612746,LAC,C,22.0,31,27,0.536,1.9,3.13,0.608,0.64,-0.032
1641707,Taylor Hendricks,1610612763,MEM,F,22.0,40,39,0.403,1.93,3.13,0.616,0.631,-0.015
1628368,De'Aaron Fox,1610612759,SAS,G,28.0,50,45,0.263,2.04,3.12,0.654,0.621,0.033
1631165,Keon Ellis,1610612739,CLE,G,26.0,52,46,0.378,1.94,3.12,0.623,0.637,-0.014
1631106,Tari Eason,1610612745,HOU,F,24.0,36,35,0.332,2.11,3.11,0.679,0.635,0.044
203939,Dwight Powell,1610612742,DAL,F-C,34.0,39,34,0.398,1.85,3.1,0.595,0.641,-0.046
1641775,Jordan Walsh,1610612738,BOS,G,21.0,51,44,0.409,1.73,3.06,0.564,0.615,-0.051
1630180,Saddiq Bey,1610612740,NOP,G-F,26.0,53,52,0.343,2.0,3.02,0.663,0.651,0.011
1627741,Buddy Hield,1610612737,ATL,G,33.0,45,43,0.385,1.82,3.02,0.603,0.614,-0.011
1630621,Hunter Dickinson,1610612740,NOP,C,25.0,1,1,0.375,2.0,3.0,0.667,0.619,0.048
1641713,GG Jackson,1610612763,MEM,F,21.0,34,33,0.347,1.82,3.0,0.608,0.633,-0.025
1629660,Ty Jerome,1610612763,MEM,G-F,28.0,8,8,0.375,1.63,3.0,0.542,0.657,-0.115
1630699,MarJon Beauchamp,1610612755,PHI,F,25.0,2,2,0.3,2.0,3.0,0.667,0.646,0.021
1641761,Grant Nelson,1610612751,BKN,F,23.0,1,1,0.5,0.0,3.0,0.0,0.468,-0.468
1627739,Kris Dunn,1610612746,LAC,G,31.0,58,56,0.285,1.86,2.98,0.624,0.63,-0.006
1642268,Isaiah Collier,1610612762,UTA,G,21.0,51,51,0.313,2.1,2.98,0.704,0.635,0.069
1631246,Vince Williams Jr.,1610612762,UTA,G,25.0,40,35,0.331,1.78,2.95,0.602,0.638,-0.036
201950,Jrue Holiday,1610612757,POR,G,35.0,31,27,0.287,1.87,2.94,0.637,0.635,0.003
1626181,Norman Powell,1610612748,MIA,G,32.0,48,45,0.34,2.06,2.94,0.702,0.635,0.068
1630619,Moussa Cisse,1610612742,DAL,C,23.0,30,27,0.438,1.67,2.93,0.568,0.644,-0.076
1642354,KJ Simpson,1610612743,DEN,G,23.0,14,12,0.398,1.71,2.93,0.585,0.624,-0.038
1642849,Nolan Traore,1610612751,BKN,G,19.0,37,33,0.35,1.97,2.92,0.676,0.634,0.042
203471,Dennis Schröder,1610612739,CLE,G,32.0,50,47,0.309,1.98,2.92,0.678,0.631,0.047
1642879,Ben Saraf,1610612751,BKN,G,19.0,23,23,0.411,2.3,2.91,0.791,0.624,0.167
1627884,Derrick Jones Jr.,1610612746,LAC,F,29.0,26,23,0.309,1.65,2.88,0.573,0.641,-0.068
1630560,Cam Thomas,1610612749,MIL,G,24.0,32,29,0.404,2.06,2.88,0.717,0.636,0.082
1642262,Cody Williams,1610612762,UTA,F,21.0,43,37,0.365,1.79,2.88,0.621,0.637,-0.016
1629057,Robert Williams III,1610612757,POR,C-F,28.0,41,37,0.341,1.44,2.88,0.5,0.64,-0.14
1628449,Chris Boucher,1610612738,BOS,F,33.0,8,8,0.469,1.38,2.88,0.478,0.618,-0.139
1630245,Ayo Dosunmu,1610612750,MIN,G,26.0,52,49,0.339,1.69,2.87,0.591,0.625,-0.035
1631245,Quenton Jackson,1610612754,IND,G,27.0,27,22,0.344,1.63,2.85,0.571,0.631,-0.06
1642346,Ryan Dunn,1610612756,PHX,F,23.0,53,46,0.363,1.62,2.85,0.57,0.629,-0.059
1642275,Tidjane Salaün,1610612766,CHA,F,20.0,34,29,0.402,1.53,2.85,0.536,0.609,-0.072
1642954,Will Richard,1610612744,GSW,G,23.0,51,47,0.359,1.8,2.84,0.634,0.614,0.02
1642272,Jared McCain,1610612760,OKC,G,22.0,45,40,0.405,1.8,2.84,0.633,0.623,0.009
1629684,Grant Williams,1610612766,CHA,F,27.0,18,15,0.295,1.78,2.83,0.627,0.627,0.0
1641783,Tristan da Silva,1610612753,ORL,F,24.0,53,49,0.333,1.81,2.83,0.64,0.622,0.018
1630172,Patrick Williams,1610612741,CHI,F,24.0,55,50,0.382,1.89,2.82,0.671,0.637,0.034
1628378,Donovan Mitchell,1610612739,CLE,G,29.0,55,54,0.297,1.65,2.82,0.587,0.638,-0.051
1642869,Noah Penda,1610612753,ORL,G-F,21.0,38,34,0.43,1.66,2.82,0.589,0.635,-0.046
1641729,Brice Sensabaugh,1610612762,UTA,F,22.0,55,49,0.343,1.93,2.8,0.688,0.633,0.056
1629637,Jaxson Hayes,1610612747,LAL,C-F,25.0,48,40,0.333,1.69,2.77,0.609,0.638,-0.029
1628379,Luke Kennard,1610612747,LAL,G,29.0,53,49,0.38,1.87,2.77,0.673,0.625,0.049
203501,Tim Hardaway Jr.,1610612743,DEN,G-F,33.0,59,53,0.297,1.92,2.75,0.698,0.622,0.075
1630164,James Wiseman,1610612754,IND,C,24.0,4,4,0.44,1.5,2.75,0.545,0.636,-0.091
1631250,Pete Nance,1610612749,MIL,F,26.0,19,16,0.4,1.74,2.74,0.635,0.602,0.032
1629020,Jarred Vanderbilt,1610612747,LAL,F,26.0,48,44,0.426,1.77,2.71,0.654,0.637,0.017
1631169,Josh Minott,1610612751,BKN,F,23.0,34,30,0.358,1.56,2.71,0.576,0.638,-0.062
1628997,Caleb Martin,1610612742,DAL,F,30.0,49,46,0.43,1.55,2.69,0.576,0.626,-0.05
1630692,Jordan Goodwin,1610612756,PHX,G,27.0,54,49,0.358,1.8,2.69,0.669,0.626,0.043
1642260,Nikola Topić,1610612760,OKC,G,20.0,3,2,0.533,1.33,2.67,0.5,0.62,-0.12
1630696,Dru Smith,1610612748,MIA,G,28.0,58,55,0.345,1.62,2.67,0.606,0.621,-0.015
202685,Jonas Valančiūnas,1610612743,DEN,C,33.0,48,44,0.367,1.48,2.65,0.559,0.628,-0.069
203935,Marcus Smart,1610612747,LAL,G,31.0,48,44,0.278,1.71,2.65,0.646,0.623,0.022
1629234,Drew Eubanks,1610612758,SAC,F-C,29.0,35,30,0.368,1.66,2.63,0.63,0.659,-0.028
203937,Kyle Anderson,1610612763,MEM,F-G,32.0,24,21,0.339,2.29,2.63,0.873,0.63,0.243
1631093,Jaden Ivey,1610612741,CHI,G,24.0,37,31,0.388,1.65,2.62,0.629,0.617,0.012
1642914,Javon Small,1610612763,MEM,G,23.0,23,20,0.361,1.57,2.61,0.6,0.616,-0.016
1626172,Kevon Looney,1610612740,NOP,F,30.0,18,15,0.336,2.0,2.61,0.766,0.663,0.103
1628370,Malik Monk,1610612758,SAC,G,28.0,48,41,0.362,1.69,2.6,0.648,0.613,0.035
203084,Harrison Barnes,1610612759,SAS,F,33.0,59,55,0.288,1.64,2.59,0.634,0.644,-0.01
1630228,Jonathan Kuminga,1610612737,ATL,F,23.0,22,20,0.303,1.68,2.59,0.649,0.635,0.014
1629640,Keldon Johnson,1610612759,SAS,F-G,26.0,59,55,0.342,1.59,2.58,0.618,0.642,-0.023
1630526,Jeremiah Robinson-Earl,1610612742,DAL,F,25.0,21,16,0.375,2.0,2.57,0.778,0.659,0.119
1629004,Svi Mykhailiuk,1610612762,UTA,G-F,28.0,47,40,0.279,1.77,2.55,0.692,0.635,0.057
1630557,Corey Kispert,1610612737,ATL,F,26.0,40,37,0.314,1.45,2.55,0.569,0.623,-0.055
1628418,Thomas Bryant,1610612739,CLE,C-F,28.0,39,32,0.416,1.49,2.54,0.586,0.635,-0.05
1628366,Lonzo Ball,1610612739,CLE,G,28.0,35,31,0.309,1.43,2.51,0.568,0.631,-0.063
201587,Nicolas Batum,1610612746,LAC,G-F,37.0,54,50,0.389,1.54,2.5,0.615,0.624,-0.009
1630198,Isaiah Joe,1610612760,OKC,G,26.0,52,48,0.319,1.58,2.5,0.631,0.637,-0.006
1629006,Josh Okogie,1610612745,HOU,G,27.0,54,47,0.388,1.5,2.5,0.6,0.625,-0.025
1630167,Obi Toppin,1610612754,IND,F,27.0,4,2,0.286,1.75,2.5,0.7,0.637,0.063
1631115,Orlando Robinson,1610612753,ORL,C,25.0,4,3,0.588,2.25,2.5,0.9,0.586,0.314
1642449,Tolu Smith,1610612765,DET,F,25.0,6,5,0.441,1.5,2.5,0.6,0.64,-0.04
1628964,Mo Bamba,1610612762,UTA,C,27.0,2,2,0.5,1.0,2.5,0.4,0.559,-0.159
1631214,Alondes Williams,1610612764,WAS,G,26.0,4,3,0.263,1.75,2.5,0.7,0.61,0.09
1642860,Will Riley,1610612764,WAS,F,20.0,47,40,0.415,1.66,2.49,0.667,0.623,0.044
1642383,Walter Clayton Jr.,1610612763,MEM,G,22.0,51,44,0.285,1.67,2.49,0.669,0.61,0.059
1641842,Ronald Holland II,1610612765,DET,F,20.0,54,48,0.347,1.39,2.48,0.56,0.624,-0.064
1627747,Caris LeVert,1610612765,DET,G,31.0,41,38,0.315,1.46,2.46,0.594,0.626,-0.032
201144,Mike Conley,1610612750,MIN,G,38.0,46,41,0.346,1.54,2.46,0.628,0.624,0.005
1630570,Trendon Watford,1610612755,PHI,G-F,25.0,35,29,0.36,1.6,2.46,0.651,0.631,0.021
1642948,Ryan Nembhard,1610612742,DAL,G,22.0,38,30,0.342,1.45,2.45,0.591,0.626,-0.035
1630538,Bones Hyland,1610612750,MIN,G,25.0,49,41,0.382,1.59,2.45,0.65,0.619,0.031
